,url,title,published at,description,view count,comment count,like count,category,Consultation date
162,https://www.youtube.com/watch?v=H_t8fgKkCRw,La luz... ¿PESA?,2020-10-04T16:55:15Z,"#Luz #Masa #Relatividad
Es una de las cosas que más confusión genera en física, cuesta mucho entender y produce muchos quebraderos de cabeza. Les resumo la pregunta: si un fotón no tiene masa… ¿pesa? La respuesta nos va a llevar por los caminos más brillantes de la relatividad y nos va a permitir profundizar en uno de los conceptos más misteriosos del cosmos, la masa.
Si quieres sufrir y torturar tus neuronas, estás en el momento y el lugar adecuado. Apaga la luz, esto va a doler.

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla
------------------
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

📸Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",461567,2974,35580,Science & Technology,2024-10-29
163,https://www.youtube.com/watch?v=T6wH0SL9h4k,La temperatura máxima del universo,2023-12-19T16:32:56Z,,1801278,812,156371,Science & Technology,2024-10-29
164,https://www.youtube.com/watch?v=XRiI4-9DC8Y,"TOP #19 biografías científicas - KEPLER, el astrónomo miope: CIENTIFICO y MÍSTICO.",2020-01-15T17:00:13Z,"Cuando se habla de astronomía normalmente encumbramos a los gloriosos Galileo, Newton y Copérnico y sistemáticamente dejamos de lado a un científico poco ortodoxo, realmente muy peculiar en sus formas y su fondo, pero que pesando sus méritos podemos corroborar que alcanzó tan altas cotas como los otros y por lo tanto merece ser elevado a su altura. De verdad, no se puede entender la historia de la astronomía dejando de lado a uno de sus padres, el alemán Johannes Kepler.

------------------
-Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis libros recomendados:
https://www.elolordelalluvia.es/recomendaciones-javier-santaolalla

Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla

------------------
Music from https://filmmusic.io
""Midnight Tale"" by Kevin MacLeod (https://incompetech.com)
License: CC BY (http://creativecommons.org/licenses/by/4.0/)
Moonlight Hall Kevin MacLeod (incompetech.com)
Licensed under Creative Commons: By Attribution 3.0 License
http://creativecommons.org/licenses/by/3.0/
Crossing the Divide Kevin MacLeod (incompetech.com)
Licensed under Creative Commons: By Attribution 3.0 License
http://creativecommons.org/licenses/by/3.0/

#Biografía #Kepler #Astronomía",286383,546,14620,Science & Technology,2024-10-29
165,https://www.youtube.com/watch?v=zfcdWY4-UO8,eclipse 8 abrir,2024-04-08T14:54:31Z,,583167,455,44674,Science & Technology,2024-10-29
166,https://www.youtube.com/watch?v=Y8O_xVlgg48,Descifrando la Sábana Santa: Resultados del Carbono 14 #dateunvlog,2024-07-24T21:00:07Z,"En este vídeo exploramos uno de los mayores enigmas de la historia: la Sábana Santa de Turín. Utilizando la tecnología de datación por carbono 14, intentaremos responder a la pregunta que muchos se hacen: ¿Es real la Sábana Santa o un fraude histórico?

Edición:@ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#SábanaSanta #Carbono14 #MisteriosHistóricos #CienciaYFe #JavierSantaolalla",1394581,6365,79949,Science & Technology,2024-10-29
167,https://www.youtube.com/watch?v=ry8Dqy0qjbY,AL FIN LA RESPUESTA: ¿Qué había antes del...? #dateunvlog,2024-05-04T19:51:01Z,"¿Qué había antes del Big Bang? Es una de las grandes preguntas de la ciencia. Y también del pensamiento humano. Desde siempre quisimos saber de donde viene todo. ¿Quizás existió siempre? ¿Quizás surgió de la nada?
Pues hoy te traigo una posible respuesta, la más loca que vas a escuchar en tu vida. Quizás ni uno ni otro, el universo se creó a sí mismo en un viaje en el tiempo.

Edición:@ikefuti
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#bigbang #universo #tiempo",697371,3224,43027,Science & Technology,2024-10-29
168,https://www.youtube.com/watch?v=mijoSANEwPo,Malcolm el de en medio,2023-10-02T00:11:56Z,,1080573,754,129990,Science & Technology,2024-10-29
169,https://www.youtube.com/watch?v=XUCgFjefY7M,¿¿Existen los fantasmas?? ¿Qué dice la física? #dateunvlog,2023-11-01T16:50:32Z,"#física #fantasmas #halloween
¿¿Existen los fantasmas?? ¿Qué dice la física?

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro",1061144,4286,56877,Science & Technology,2024-10-29
170,https://www.youtube.com/watch?v=kLEU0DYU7BM,10 cosas que seguro no sabías sobre EL UNIVERSO🌌,2020-11-07T20:40:50Z,"#10cosas #Universo #Wikipedia
Volvemos a esta gran sección, tan amada y querida por los suscriptores de date un vlog, 10 datos que ignorabas, que no sabías, que desconocías, que eran ajenos a ti y que no vas a encontrar nunca en esa fuente universal de sabiduría la Wikipedia.

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla
------------------
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",1315079,3343,74785,Science & Technology,2024-10-29
171,https://www.youtube.com/watch?v=ScZIZceTB-8,¿Cuál es la particula más pequeña?,2023-09-20T21:56:03Z,,666214,530,76130,Science & Technology,2024-10-29
172,https://www.youtube.com/watch?v=n8KsQ3r3CSA,¿Es físicamente posible?,2023-09-11T19:35:36Z,,1363082,813,126869,Science & Technology,2024-10-29
173,https://www.youtube.com/watch?v=ubDqBVoq1PU,¿Que harías tu?,2023-09-07T21:18:50Z,,2401546,1807,250390,Science & Technology,2024-10-29
174,https://www.youtube.com/watch?v=atSi4_Wzu4I,¿Qué había ANTES del Big Bang?,2020-10-14T18:19:12Z,"#BigBang #Universo #Tiempo
El ser humano ha llegado a entender cómo surgió su propia especie, ha conseguido poner fecha al inicio del universo, ha viajado a comprender el mismísimo Big Bang.
Pero... ¿y antes del Big Bang qué había? ¿Podemos llegar tan lejos? ¿Podemos mirar detrás del muro de la mismísima creación del universo?

------------------
🎟️ Entradas para ""Superhéroes (con bata)"" en El Palacio de la Prensa de Madrid: https://www.palaciodelaprensa.com/espectaculo/superheroes-con-bata/JaviSantaolalla
------------------
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

📸Pueden seguirme en mi Instagram:
https://www.instagram.com/jasantaolalla

⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

🧪La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

👨🏻Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
👕Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",1708775,4955,90776,Science & Technology,2024-10-29
175,https://www.youtube.com/watch?v=IjGko0pQ53s,¿Podría existir una antitierra? #shorts,2023-06-04T00:04:57Z,,345789,192,53794,Science & Technology,2024-10-29
176,https://www.youtube.com/watch?v=1rpK0iScpls,The Matrix - ¿Cómo sabemos si vivimos en una simulación?,2018-12-01T15:01:17Z,"#TheMatrix #OkInfografia #DateUnVlog
Analizamos la ciencia de la película Matrix: determinismo, inteligencia artificial, elección, pero especialmente si vivimos en un Universo simulado. ¿Estás preparado?

Con la colaboración de Carolina Jiménez del canal OK Infografia
https://www.youtube.com/user/OkInfografiaMadrid

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",1511966,4034,60339,Science & Technology,2024-10-29
177,https://www.youtube.com/watch?v=dVJ7__0BRAo,La tierra en agujero negro ⚫️ #short,2023-08-08T17:32:42Z,,2395598,1050,232926,Science & Technology,2024-10-29
178,https://www.youtube.com/watch?v=EVtDWl8JPKs,Apple Vision Pro: ¿¿¡Qué tontería es ESTA!?? Y lo peor está por llegar... 🧠 #dateunvlog,2024-02-23T22:00:09Z,"Descubre cómo la fusión entre la mente y la máquina redefinirá nuestro entendimiento del mundo con las capacidades vanguardistas de la Apple Vision Pro. Este vídeo se profundiza en el papel del cerebro en la evolución tecnológica y cómo estas innovaciones influirán en la interacción humana.
¿Cómo cambiará nuestra perspectiva del futuro con la sinergia entre la tecnología cerebral y la visión avanzada de gafas como Apple Vision Pro?

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#applevisionpro #realidadmixta #cerebro",650175,2898,60230,Science & Technology,2024-10-29
179,https://www.youtube.com/watch?v=i2tbB3VeOH0,Wan Hu y su viaje al espacio,2023-12-05T19:51:20Z,,435616,414,52056,Science & Technology,2024-10-29
180,https://www.youtube.com/watch?v=oDUJKdfys7Y,Combustión espontánea,2023-11-06T17:31:54Z,,517369,389,58690,Science & Technology,2024-10-29
181,https://www.youtube.com/watch?v=v-RbqyPdhQM,¡¡La H noooo!! ¡¡Ahí no!! Por qué E=mc2 no puede ser de otra manera #dateunvlog,2024-08-21T18:00:21Z,"En este vídeo, desentrañamos el misterio detrás de la ecuación más famosa de Albert Einstein: E=mc². ¿Qué significa realmente esta fórmula y por qué es tan revolucionaria? Acompáñanos en este fascinante viaje para entender cómo esta simple ecuación cambió nuestra comprensión del universo.

Edición:@ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#Einstein #E=mc2 #TeoríaDeLaRelatividad #Física #Ciencia #Educación #DateUnVlog",409314,2250,31032,Science & Technology,2024-10-29
182,https://www.youtube.com/watch?v=H4n2trgI4Kw,¿Podríamos ser 100% renovables?♻️,2019-05-25T16:28:45Z,"#EnergíasRenovables #DateUnVlog
En este vídeo analizamos la posibilidad de que el mundo se transformara y la energía utilizada fuera de fuentes totalmente renovables. ¿Algo así es posible o es una utopía? ¿Qué podemos hacer como ciudadanos para esa transición? Usa el hashtag #LeyDeCambioClimáticoYA para participar en el cambio.

Vídeo de Acciona:
https://www.youtube.com/watch?v=SGQjv2KBOlg&t=231s

Agradecimientos:
Bernat Navarro Santonja
Rubén Lijó

Algunas fuentes:
https://www.irena.org/publications/2019/Apr/Global-energy-transformation-A-roadmap-to-2050-2019Edition
http://www.ren21.net/wp-content/uploads/2016/06/GSR_2016_Full_Report.pdf

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",608673,3024,43974,Science & Technology,2024-10-29
183,https://www.youtube.com/watch?v=1BpTBzDQuRE,La paradoja en la que cae el 90% de la gente...,2019-04-03T20:37:30Z,"#Paradoja #MontyHall #DateUnVlog
La paradoja de Monty Hall es un problema matemático que puso en jaque a muchos científicos por lo poco intuitiva que es su solución. Desmenuzamos este famoso problema desde diferentes perspectivas.

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",4507666,16644,200105,Science & Technology,2024-10-29
184,https://www.youtube.com/watch?v=C9aQMvORVuQ,Le hago un examen de ASTROFÍSICA a Jordi Wild,2020-06-14T17:05:55Z,"#Examen #Astrofísica #JordiWild
Hoy viene a examinarse de astrofísica el crack de @ElRinconDeGiorgio. ¿Qué pasará aquí? Hagan sus apuestas, ¿qué nota sacará? Y no menos importante, ¿qué nota sacarán ustedes?
Un placer tenerte por Date Un Vlog, Jordi 🙃

Pueden seguir a Jordi en:
https://twitter.com/JordiWild
https://www.instagram.com/jordiwild8

------------------
-Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla

-Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis libros recomendados:
https://www.elolordelalluvia.es/recomendaciones-javier-santaolalla

Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",2289562,6107,159663,Science & Technology,2024-10-29
185,https://www.youtube.com/watch?v=ibylJH-GkBg,El libro más misterioso de la historia #short,2023-07-12T02:29:59Z,,695770,600,78436,Science & Technology,2024-10-29
186,https://www.youtube.com/watch?v=51eKa53kNAY,HOY SÍ que vas a entender la ANTIMATERIA,2019-03-09T21:58:09Z,"#HoySí #Antimateria #DateUnVlog
La antimateria es uno de los conceptos más sorprendentes de la física moderna. Es un nuevo tipo de materia con propiedades muy curiosas y que realmente está mucho más presente en nuestro día a día de lo que puedes imaginar.
Pásate por este vídeo y descubre las maravillas del mundo de la antimateria, ¿qué es? ¿en qué consiste? ¿de qué está formada? ¿qué aplicaciones tiene? 
Positrones, antiprotones, antineutrones... y mucho más.

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",510235,1452,23975,Science & Technology,2024-10-29
187,https://www.youtube.com/watch?v=Xx3ZWT170vw,Un partido de la NBA... ¿en la Luna? #short,2023-07-13T21:56:21Z,"Un partido de la NBA... ¿en la Luna?
No puedo ser más feliz con esta colaboración con @NBAMexico. Gracias vida.
¿Les ha gustado? Comenten ideas si quieren más de esto.",195268,61,22931,Science & Technology,2024-10-29
188,https://www.youtube.com/watch?v=eRm_Ug9XwlU,El Problema de los 3 Cuerpos: ¿Qué hay de cierto según la ciencia? #dateunvlog,2024-04-05T19:00:07Z,"El Problema de los 3 Cuerpos: El Origen de la Serie de Netflix
https://youtu.be/QAshpZNMyCE

Descubre las tecnologías futuristas que cobran vida en la serie de Netflix ""El Problema de los 3 Cuerpos"". En este vídeo, exploramos las innovaciones científicas que son posibles en la realidad y las que desafían los límites de la lógica. Desde avances tecnológicos plausibles hasta ideas que desafían la física, te sumergirás en un análisis detallado de qué conceptos son factibles y cuáles son simplemente ficción. ¿Qué hay de cierto según la ciencia?
¡Acompáñanos en este viaje por el fascinante mundo de la ciencia ficción y la realidad científica!

Millones de gracias a Santiago Vargas, Salvador Durá y Anna Morales (@SizeMatters). Aquí pueden seguir a esta gente tan maravillosa:
https://twitter.com/astrosvd
https://twitter.com/SDuraBernal
https://twitter.com/SizeMattersBaby
https://www.instagram.com/becausesizematters

Edición: @ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#ElProblemaDeLos3Cuerpos #Serie #Netflix",628206,1677,36668,Science & Technology,2024-10-29
189,https://www.youtube.com/watch?v=3jeLakGvugc,¿Qué es una implosion? El submarino del Titanic #short,2023-06-22T22:30:10Z,,1895343,1456,176766,Science & Technology,2024-10-29
190,https://www.youtube.com/watch?v=4DHVqvt359o,CONFESIONES | ¿Cómo superar tus miedos?,2020-05-15T17:15:00Z,"#CONFESIONES #MIEDOS
Hoy en el capítulo de Confesiones te cuento cómo hago yo para superar mis miedos. 

Agradecimientos a Judith Viudes por revisar el guion y hacer correcciones.
Pueden seguir a esta crack en:
https://www.facebook.com/judith.viudespsicologa
https://twitter.com/PsicoSexologa
https://www.instagram.com/judithviuser

------------------
-Directos a las 00.00h (España) en Twitch:
https://www.twitch.tv/jasantaolalla

-Pueden seguirme en mi instagram:
https://www.instagram.com/jasantaolalla

-Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw

-Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ

-La Vaca Esférica:
https://www.youtube.com/channel/UCGzltD1SMc2PySB3KR8_fFw

-Os saluda el editor:
https://www.instagram.com/ikefuti

------------------
Mis libros recomendados:
https://www.elolordelalluvia.es/recomendaciones-javier-santaolalla

Mis camis en Mindangos:
https://www.mindangos.com/en/14_javier-santaolalla",130431,831,14917,Science & Technology,2024-10-29
191,https://www.youtube.com/watch?v=Fpi05I0slgw,El TEST imposible: no importa lo que respondas ¡¡VAS A FALLAR!!,2021-04-28T18:09:29Z,"#paradojas #kurtgödel #bertrandrussell
Estás dando tus primeros pasos en el maravilloso mundo de las paradojas lógicas. Un mundo que te prometo te hará vomitar por los ojos y descubrir un mundo nuevo.
Conoceremos personajes como Bertrand Russel o Wittgenstein, quebraderos de cabeza y crisis en una nueva rama de las matemáticas en el siglo xx, la lógica, hasta toparnos con un personaje único, mesiánico, la quintaesencia del estereotipo loco científico, un genio llamado a romper todas las reglas, en una revolución solo comparable a la relativista o la mecánica cuántica, un personaje único, que acabaría sus días paranoico muriendo de hambre. Su nombre Kurt Gödel.
------------------
📚La aventura del conocimiento:
https://amautas.com/
📸Instagram:
https://www.instagram.com/jasantaolalla
⚡Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
🔴Nos vemos en Twitch:
https://www.twitch.tv/jasantaolalla
👨🏻Os saluda el editor:
https://linktr.ee/ikefuti
------------------
0:00 Estallido cerebral
3:38 Paradoja del cocodrilo
4:01 Paradoja del Quijote
5:35 Esta frase es mentira
6:16 Teoría de conjuntos
8:16 Paradoja de Russell
11:12 Paradoja del barbero
12:45 Paradoja de Grelling
13:38 Paradoja de Berry
------------------
Recursos:
https://www.freepik.es/vector-gratis/popular-tv-guess-word-game-show-television-momento-final-composicion-dibujos-animados-concursantes-anfitriones-ganador_6845851.htm
https://vimeo.com/30798686
https://www.youtube.com/watch?v=jXv-KIDxjlY
https://www.youtube.com/watch?v=HMk_96I-Mzc
https://www.freepik.es/vector-gratis/jueces-tribunal-ilustracion-audiencia-fiscal-secretaria-juridica-mujer-o-asesora_3264804.htm
https://www.freepik.es/vector-gratis/puente-madera-que-cruza-rio-bosque_7062215.htm
https://www.freepik.es/vector-gratis/conjunto-ilustraciones-dibujos-animados-vectores-crear-personaje-empresario_1265777.htm#page=1&query=PERSON%20FRONT%20BACK&position=17
https://www.freepik.es/vector-gratis/diferentes-ninos-disfrutando-agua_4923715.htm#page=3&query=JUMP&position=1
https://www.freepik.es/vector-gratis/fondo-plano-barberia_1531178.htm#page=1&query=barber%20shop%20door&position=7
https://www.pexels.com/video/man-applying-shaving-cream-on-his-face-7314359/
Video by Karolina Grabowska from Pexels
https://www.pexels.com/video/automatic-chocolate-machine-855117/
https://youtu.be/P7fi4hP_y80
https://www.pexels.com/video/a-woman-practicing-astrology-7221829/
https://www.pexels.com/video/people-buying-fruits-and-vegetables-in-the-market-2016738/",531688,2398,42000,Science & Technology,2024-10-29
192,https://www.youtube.com/watch?v=r7etyoDNlz0,El gran genio de Boltzmann #short,2023-06-22T00:18:11Z,,402141,130,43945,Science & Technology,2024-10-29
193,https://www.youtube.com/watch?v=P9mMYYq493c,CERN: Así se hace el material MÁS CARO DEL MUNDO 💰64.000.000.000$/g💰 |,2020-02-19T23:36:38Z,"#Antimateria #CERN #DateUnVlog
Hoy te voy a contar cómo producir un gramo de antimateria, por qué cuesta tanto y lo que es todavía más espectacular: te muestro la única fábrica de antimateria del mundo… ¡desde dentro! Sí, sí, vamos a viajar al CERN para ver cómo se crea antimateria. ¿Estás preparado?
Ponte cómodo, siéntate con tu anti yo, reduce tu esencia a la mínima expresión, respira hondo y disfruta. 
Empezamos.

Sobre todo agradecerle a Mick Storr y a Miguel Castaño Arqués por su gran trabajo de guía.
¡Muchas gracias, compañeros!

Dibujos formato manga por Marisa Martínez.
https://www.instagram.com/marisaartist/

------------------
🌌 La aventura del conocimiento:
https://amautas.com/
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",2610853,5389,117002,Science & Technology,2024-10-29
194,https://www.youtube.com/watch?v=JAiEwdLOpvg,Carl Sagan inspiró Interstellar: Así nació la película | Kip Thorne nos lo cuenta #dateunvlog,2024-06-06T17:00:06Z,"¿Has visto Interstellar? Entonces este vídeo te interesa. Descubre cómo Carl Sagan inspiró la creación de la película ""Interstellar"". Siéntate con nosotros en esta entrevista a Kip Thorne, uno de los científicos detrás de esta obra maestra, donde nos cuenta secretos, curiosidades y el camino que llevó a su realización.

Kip Thorne, premio Nobel en Física y padre de la investigación en agujeros negros, nos ha brindado anécdotas que recordar en esta entrevista durante el festival @starmusfest celebrado en Bratislava del 12 al 17 de mayo de 2024. Gracias infinitas a todas las personas que lo hicisteis posible :)

Edición:@ikefuti 
-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@jasantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Short:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro

#Starmus #interstellar #CarlSagan #KipThorne",214860,452,11421,Science & Technology,2024-10-29
195,https://www.youtube.com/watch?v=7lEWvfHIq-g,La propulsión del futuro - 5 naves para viajes intergalácticos,2017-08-05T22:27:37Z,"Fuente: explorando el mundo de la antimateria de Robert Forward y Joel Davis

Mi libro en Amazon
https://www.amazon.es/bos%C3%B3n-Higgs-hacer-Fuera-colecci%C3%B3n-ebook/dp/B01KZKPS1K

Camisetas de ciencia en www.utopiasoul.com

Suscríbete a mi canal principal, Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw/featured
Sígueme en Twitter
https://twitter.com/JaSantaolalla
Facebook
https://www.facebook.com/Javier-Santaolalla-Date-un-Voltio-343219849200135/
Instagram
@Jasantaolalla",168055,817,8853,Science & Technology,2024-10-29
196,https://www.youtube.com/watch?v=9Ue6YPrM_PU,Vuelve Date Un Vlog #dateunvlog,2023-04-10T16:29:25Z,"#DateUnVlog #YouTube #Holi 
Vuelve Date Un Vlog

-----------------------
🌌 La aventura del conocimiento:
https://amautas.com/
🤳TikTok:
https://www.tiktok.com/@papisantaolalla
📸 Instagram:
https://www.instagram.com/jasantaolalla
⚡ Date Un Voltio:
https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw
🥳 Date Un Mí:
https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ
📚 Date Un Libro:
https://bit.ly/dateunlibro
🧛‍♂️ La cueva del editor:
https://linktr.ee/ikefuti",474068,7041,77828,Science & Technology,2024-10-29
197,https://www.youtube.com/watch?v=tp_UyOzfRIs,"Tony Stark, Ironman y el nuevo elemento #short",2023-07-29T16:18:46Z,,415830,136,56963,Science & Technology,2024-10-29
198,https://www.youtube.com/watch?v=zwF94WwoyLI,¿Qué opción eliges? #short,2023-06-12T23:13:51Z,Yo sé la que elegiría Newton 😋,1552566,1250,147173,Science & Technology,2024-10-29
